dep;pro;can;ciu;area;zona;v00;p00;p02;p03;p04;p07;p06;p08;p09;p10;p11;p14;p15;p16;p17;p18;p20;p21;p23m;p23a;p05;i10p;i13p;p06nue;p07nue;p08nue;folio
9;96;2;0;2;0;0;4;7;1;8;88;96;88;1;1;1;12;6;8888;8888;8;88;88;88;88;8;23;11;1;1;1;1154954
9;96;2;0;2;0;0;5;7;2;13;95;96;96;1;1;1;13;6;8888;8888;8;0;0;99;0;1;23;11;1;1;1;1154954
9;96;2;0;2;0;0;6;8;2;20;95;96;95;1;1;2;13;1;9209;9571;2;3;2;5;75;1;23;11;2;1;1;1154954
9;96;2;0;2;0;0;7;9;2;4;95;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;23;11;1;1;0;1154954
9;96;2;0;2;0;0;8;9;1;1;88;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;23;11;1;1;0;1154954
9;96;2;0;2;0;0;1;1;1;64;402;96;96;1;1;2;56;1;4146;1112;1;88;88;88;88;3;24;11;1;0;1;1154955
9;96;2;0;2;0;0;2;9;1;18;88;88;88;1;1;2;46;1;6603;9555;4;88;88;88;88;2;24;11;1;1;1;1154955
9;96;2;0;2;0;0;3;9;1;38;88;88;88;1;1;2;13;1;4425;1112;1;88;88;88;88;2;24;11;1;1;1;1154955
9;96;2;0;2;0;0;4;9;1;17;88;88;88;1;1;2;15;1;8548;9610;1;88;88;88;88;1;24;11;1;1;1;1154955
9;96;2;0;2;0;0;1;1;1;67;94;96;95;1;1;2;46;1;559;9105;2;88;88;88;88;3;26;11;1;2;1;1154957
9;96;2;0;2;0;0;1;1;2;37;95;96;95;1;1;2;43;5;8888;8888;8;13;8;2;75;2;27;11;2;1;1;1154958
9;96;2;0;2;0;0;2;3;2;13;95;96;95;1;1;1;14;6;8888;8888;8;0;0;99;0;1;27;11;1;1;1;1154958
9;96;2;0;2;0;0;3;3;2;11;95;96;96;1;1;1;13;6;8888;8888;8;88;88;88;88;8;27;11;2;1;1;1154958
9;96;2;0;2;0;0;4;3;2;10;95;96;95;1;1;1;12;6;8888;8888;8;88;88;88;88;8;27;11;1;1;1;1154958
9;96;2;0;2;0;0;5;3;2;9;96;96;95;1;1;1;12;6;8888;8888;8;88;88;88;88;8;27;11;1;1;1;1154958
9;96;2;0;2;0;0;6;3;2;8;96;96;95;1;2;2;0;5;8888;8888;8;88;88;88;88;8;27;11;1;1;1;1154958
9;96;2;0;2;0;0;7;3;2;4;96;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;27;11;1;1;0;1154958
9;96;2;0;2;0;0;8;3;1;1;95;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;27;11;1;1;0;1154958
9;96;2;0;2;0;0;9;9;1;14;95;96;95;1;1;1;14;6;8888;8888;8;88;88;88;88;1;27;11;1;1;1;1154958
9;96;2;0;2;0;0;10;9;2;12;95;96;95;1;1;1;12;6;8888;8888;8;0;0;99;0;1;27;11;1;1;1;1154958
9;96;2;0;2;0;0;1;1;1;48;96;96;96;1;1;2;43;1;2617;7200;2;88;88;88;88;2;28;11;2;1;2;1154959
9;96;2;0;2;0;0;2;2;2;41;95;96;96;1;1;2;45;5;8888;8888;8;6;4;8;65;2;28;11;1;1;1;1154959
9;96;2;0;2;0;0;3;3;2;11;88;96;96;1;1;1;13;6;8888;8888;8;88;88;88;88;8;28;11;1;1;1;1154959
9;96;2;0;2;0;0;1;1;1;33;95;96;95;1;1;2;51;1;445;9318;2;88;88;88;88;2;29;11;1;1;1;1154960
9;96;2;0;2;0;0;2;2;2;24;88;96;88;1;1;2;52;1;422;9318;2;1;0;8;75;2;29;11;1;1;1;1154960
9;96;2;0;2;0;0;1;1;1;22;96;96;95;1;1;2;53;1;6347;5002;1;88;88;88;88;2;30;11;1;1;1;1154961
9;96;2;0;2;0;0;2;2;2;15;96;96;96;1;1;2;21;5;8888;8888;8;0;0;99;0;2;30;11;2;1;1;1154961
9;96;2;0;2;0;0;3;9;1;23;95;96;95;1;1;2;46;1;6347;5002;1;88;88;88;88;2;30;11;1;1;1;1154961
9;96;2;0;2;0;0;4;9;1;26;11;96;11;5;1;2;52;1;6347;5002;1;88;88;88;88;2;30;11;2;1;1;1154961
9;96;2;0;2;0;0;1;1;1;50;88;96;96;1;1;2;32;1;3011;6203;4;88;88;88;88;2;31;11;1;1;1;1154962
9;96;2;0;2;0;0;1;1;1;28;95;96;95;1;1;2;46;3;9999;9999;9;88;88;88;88;1;2;11;1;1;1;1154965
9;96;2;0;2;0;0;1;1;1;35;95;96;96;1;1;2;44;1;4003;1112;4;88;88;88;88;2;3;11;2;1;2;1154966
9;96;2;0;2;0;0;2;2;2;29;95;96;96;1;2;2;0;5;8888;8888;8;9;8;7;76;2;3;11;1;1;1;1154966
9;96;2;0;2;0;0;3;3;2;10;96;96;96;1;1;1;14;6;8888;8888;8;88;88;88;88;8;3;11;1;1;2;1154966
9;96;2;0;2;0;0;4;3;2;8;95;96;96;1;1;1;11;6;8888;8888;8;88;88;88;88;8;3;11;2;1;1;1154966
9;96;2;0;2;0;0;5;3;1;6;96;96;96;1;2;1;0;9;8888;8888;8;88;88;88;88;8;3;11;1;1;1;1154966
9;96;2;0;2;0;0;6;3;1;4;96;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;3;11;1;2;0;1154966
9;96;2;0;2;0;0;7;3;2;0;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;3;11;2;1;0;1154966
9;96;2;0;2;0;0;8;3;2;2;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;3;11;2;1;0;1154966
9;96;2;0;2;0;0;9;3;2;1;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;3;11;1;2;0;1154966
9;96;2;0;2;0;0;1;1;2;30;95;96;95;1;2;2;0;5;8888;8888;8;9;6;1;76;2;5;11;1;1;1;1154968
9;96;2;0;2;0;0;2;3;2;14;95;96;95;1;1;1;15;6;8888;8888;8;0;0;99;0;1;5;11;2;1;1;1154968
9;96;2;0;2;0;0;3;3;1;12;302;96;96;1;1;1;13;6;8888;8888;8;88;88;88;88;1;5;11;1;0;2;1154968
9;96;2;0;2;0;0;4;3;2;8;96;96;96;1;1;1;12;6;8888;8888;8;88;88;88;88;8;5;11;2;1;1;1154968
9;96;2;0;2;0;0;5;3;1;7;96;96;96;1;1;1;11;6;8888;8888;8;88;88;88;88;8;5;11;2;1;2;1154968
9;96;2;0;2;0;0;6;3;2;5;98;96;96;1;2;2;0;9;8888;8888;8;88;88;88;88;8;5;11;1;1;1;1154968
9;96;2;0;2;0;0;1;1;1;34;96;96;88;1;2;2;0;1;4003;1112;4;88;88;88;88;2;6;11;1;1;1;1154969
9;96;2;0;2;0;0;2;2;2;33;108;96;88;1;2;2;0;5;8888;8888;8;11;9;6;76;2;6;11;2;0;1;1154969
9;96;2;0;2;0;0;3;3;1;15;109;96;88;1;1;1;12;6;8888;8888;8;88;88;88;88;1;6;11;1;0;1;1154969
9;96;2;0;2;0;0;4;3;2;12;109;96;88;1;1;1;12;6;8888;8888;8;0;0;99;0;1;6;11;1;0;1;1154969
9;96;2;0;2;0;0;5;3;1;8;302;96;88;1;1;1;11;6;8888;8888;8;88;88;88;88;8;6;11;1;0;1;1154969
9;96;2;0;2;0;0;6;3;2;7;98;96;88;1;2;1;0;6;8888;8888;8;88;88;88;88;8;6;11;2;1;1;1154969
9;96;2;0;2;0;0;7;3;2;4;98;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;6;11;2;1;0;1154969
9;96;2;0;2;0;0;8;3;1;3;98;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;6;11;1;1;0;1154969
9;96;2;0;2;0;0;9;3;2;1;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;6;11;1;1;0;1154969
9;96;2;0;2;0;0;1;1;1;39;109;96;88;1;1;2;42;1;4101;1112;1;88;88;88;88;1;7;11;1;0;1;1154970
9;96;2;0;2;0;0;1;1;1;56;74;96;95;1;1;2;44;1;416;9318;2;88;88;88;88;2;10;11;2;1;1;1154973
9;96;2;0;2;0;0;1;1;1;39;87;96;96;1;1;2;43;1;4003;1112;4;88;88;88;88;2;11;11;2;1;2;1154974
9;96;2;0;2;0;0;2;2;2;48;88;96;96;1;1;2;42;5;8888;8888;8;9;6;1;68;2;11;11;1;1;2;1154974
9;96;2;0;2;0;0;3;3;1;18;96;96;96;1;1;2;46;1;4117;1112;3;88;88;88;88;1;11;11;1;1;2;1154974
9;96;2;0;2;0;0;4;3;1;16;96;96;96;1;1;1;22;6;8888;8888;8;88;88;88;88;1;11;11;1;1;2;1154974
9;96;2;0;2;0;0;5;3;2;13;96;96;96;1;1;1;21;6;8888;8888;8;0;0;99;0;1;11;11;1;1;1;1154974
9;96;2;0;2;0;0;6;3;1;8;98;96;96;1;1;1;13;6;8888;8888;8;88;88;88;88;8;11;11;2;1;1;1154974
9;96;2;0;2;0;0;1;1;1;24;102;96;102;9;1;2;52;1;6347;5002;4;88;88;88;88;2;12;11;1;0;0;1154975
9;96;2;0;2;0;0;2;2;2;23;88;96;95;1;1;2;43;5;8888;8888;8;1;1;6;75;2;12;11;2;1;1;1154975
9;96;2;0;2;0;0;3;3;1;1;95;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;12;11;2;1;0;1154975
9;96;2;0;2;0;0;4;7;1;18;88;96;88;1;1;2;53;1;8217;5002;1;88;88;88;88;1;12;11;1;1;1;1154975
9;96;2;0;2;0;0;5;8;2;34;88;96;96;1;1;2;43;5;8888;8888;8;5;5;1;75;3;12;11;1;1;1;1154975
9;96;2;0;2;0;0;6;9;1;13;96;96;96;1;1;1;15;6;8888;8888;8;88;88;88;88;1;12;11;1;2;2;1154975
9;96;2;0;2;0;0;7;9;1;10;88;96;96;1;2;1;0;6;8888;8888;8;88;88;88;88;8;12;11;1;1;2;1154975
9;96;2;0;2;0;0;1;1;1;50;319;96;96;1;1;2;44;1;1226;5002;1;88;88;88;88;2;13;11;1;0;1;1154976
9;96;2;0;2;0;0;2;2;2;49;319;96;96;1;1;2;43;5;8888;8888;8;16;9;5;75;2;13;11;1;0;1;1154976
9;96;2;0;2;0;0;3;3;1;11;88;96;96;1;2;1;0;6;8888;8888;8;88;88;88;88;8;13;11;1;1;2;1154976
9;96;2;0;2;0;0;4;3;1;9;109;96;96;1;2;1;0;6;8888;8888;8;88;88;88;88;8;13;11;1;0;1;1154976
9;96;2;0;2;0;0;5;3;1;6;98;96;96;1;2;1;0;9;8888;8888;8;88;88;88;88;8;13;11;2;1;1;1154976
9;96;2;0;2;0;0;6;3;1;3;98;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;13;11;1;1;0;1154976
9;96;2;0;2;0;0;7;3;2;1;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;13;11;1;2;0;1154976
9;96;2;0;2;0;0;1;1;1;43;88;96;96;1;1;2;45;1;4003;1112;4;88;88;88;88;2;14;11;1;1;1;1154977
9;96;2;0;2;0;0;2;2;2;40;88;96;96;1;1;2;43;5;8888;8888;8;12;7;99;99;2;14;11;1;1;1;1154977
9;96;2;0;2;0;0;3;3;2;17;96;96;96;1;1;2;41;5;8888;8888;8;1;1;99;99;1;14;11;2;1;1;1154977
9;96;2;0;2;0;0;4;3;1;11;96;96;96;1;1;1;13;6;8888;8888;8;88;88;88;88;8;14;11;1;1;1;1154977
9;96;2;0;2;0;0;5;3;1;9;96;96;96;1;1;1;13;6;8888;8888;8;88;88;88;88;8;14;11;1;1;2;1154977
9;96;2;0;2;0;0;6;3;1;7;96;96;96;1;1;1;12;6;8888;8888;8;88;88;88;88;8;14;11;2;2;1;1154977
9;96;2;0;2;0;0;7;3;1;4;98;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;14;11;1;1;0;1154977
9;96;2;0;2;0;0;8;3;2;2;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;14;11;1;1;0;1154977
9;96;2;0;2;0;0;9;3;1;0;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;14;11;1;1;0;1154977
9;96;2;0;2;0;0;10;5;2;0;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;14;11;1;2;0;1154977
9;96;2;0;2;0;0;1;1;1;59;92;96;88;1;1;2;44;1;5212;7099;1;88;88;88;88;2;15;11;1;2;1;1154978
9;96;2;0;2;0;0;1;1;2;28;95;96;95;1;1;2;21;1;451;9318;2;0;0;99;0;2;16;11;2;1;1;1154979
9;96;2;0;2;0;0;1;1;1;32;96;96;95;1;1;2;51;1;1015;9105;2;88;88;88;88;2;17;11;2;2;1;1154980
9;96;2;0;2;0;0;2;2;2;29;95;96;95;1;1;2;46;5;8888;8888;8;3;3;99;99;2;17;11;1;1;1;1154980
9;96;2;0;2;0;0;3;3;1;6;95;96;95;1;2;2;0;9;8888;8888;8;88;88;88;88;8;17;11;1;1;1;1154980
9;96;2;0;2;0;0;4;3;2;4;95;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;17;11;2;1;0;1154980
9;96;2;0;2;0;0;5;3;2;3;95;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;17;11;1;1;0;1154980
9;96;2;0;2;0;0;6;9;1;65;95;96;96;1;1;2;13;1;8548;9610;1;88;88;88;88;3;17;11;1;1;1;1154980
9;96;2;0;2;0;0;1;1;2;50;95;96;96;1;1;2;46;1;4101;1112;1;12;9;9;99;2;18;11;1;1;1;1154981
9;96;2;0;2;0;0;2;3;2;25;95;96;96;1;1;2;42;5;8888;8888;8;2;0;6;69;1;18;11;1;1;2;1154981
9;96;2;0;2;0;0;3;3;1;10;96;96;96;1;1;1;11;6;8888;8888;8;88;88;88;88;8;18;11;2;2;2;1154981
9;96;2;0;2;0;0;4;3;2;6;96;96;96;1;2;2;0;9;8888;8888;8;88;88;88;88;8;18;11;1;1;1;1154981
9;96;2;0;2;0;0;1;1;1;62;88;96;96;1;1;2;79;1;9011;9105;2;88;88;88;88;2;19;11;1;1;1;1154982
9;96;2;0;2;0;0;2;2;2;41;88;96;96;1;1;2;19;1;451;9318;2;0;0;99;0;2;19;11;2;1;1;1154982
9;96;2;0;2;0;0;3;9;1;11;96;96;96;1;1;1;12;6;8888;8888;8;88;88;88;88;8;19;11;1;1;1;1154982
9;96;2;0;2;0;0;4;9;1;18;96;96;96;1;1;2;14;1;8548;9610;1;88;88;88;88;1;19;11;1;1;1;1154982
9;96;2;0;2;0;0;1;1;1;37;96;96;96;6;1;2;43;1;4425;1112;1;88;88;88;88;1;1;11;1;1;1;1154983
9;96;2;0;2;0;0;1;1;1;70;89;96;96;1;1;2;42;1;4425;1112;1;88;88;88;88;2;2;11;1;1;1;1154984
9;96;2;0;2;0;0;2;2;2;60;96;96;100;1;2;2;0;5;8888;8888;8;6;2;9;54;2;2;11;1;1;0;1154984
9;96;2;0;2;0;0;1;1;2;46;96;96;96;1;2;2;0;1;4425;1112;1;12;8;99;99;2;3;11;1;2;1;1154985
9;96;2;0;2;0;0;1;1;1;33;96;96;96;1;1;2;44;1;4425;1112;1;88;88;88;88;2;4;11;1;1;1;1154986
9;96;2;0;2;0;0;2;2;2;23;96;96;96;1;1;2;42;5;8888;8888;8;8;3;6;76;2;4;11;1;1;1;1154986
9;96;2;0;2;0;0;3;3;1;5;96;96;96;1;2;2;0;9;8888;8888;8;88;88;88;88;8;4;11;1;2;1;1154986
9;96;2;0;2;0;0;4;3;1;2;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;4;11;1;1;0;1154986
9;96;2;0;2;0;0;5;3;2;0;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;4;11;1;1;0;1154986
9;96;2;0;2;0;0;1;1;1;29;92;96;96;1;1;2;43;1;4425;1112;1;88;88;88;88;2;5;11;1;1;1;1154987
9;96;2;0;2;0;0;2;2;2;18;96;96;96;1;1;2;43;5;8888;8888;8;0;0;99;0;2;5;11;1;1;1;1154987
9;96;2;0;2;0;0;3;3;2;11;96;96;96;1;1;1;11;6;8888;8888;8;88;88;88;88;8;5;11;1;2;1;1154987
9;96;2;0;2;0;0;1;1;1;48;92;96;96;1;2;2;0;1;4425;1112;1;88;88;88;88;2;6;11;2;2;1;1154988
9;96;2;0;2;0;0;2;2;2;50;97;96;96;1;2;2;0;5;8888;8888;8;12;8;3;76;2;6;11;1;1;1;1154988
9;96;2;0;2;0;0;3;3;1;21;92;96;96;1;1;2;51;1;4425;1112;3;88;88;88;88;1;6;11;1;2;1;1154988
9;96;2;0;2;0;0;4;3;1;15;96;96;96;1;1;1;13;6;8888;8888;8;88;88;88;88;1;6;11;1;1;1;1154988
9;96;2;0;2;0;0;5;3;2;10;96;96;96;1;1;1;13;6;8888;8888;8;88;88;88;88;8;6;11;1;1;1;1154988
9;96;2;0;2;0;0;1;1;1;26;98;96;96;1;1;2;43;1;4425;1112;1;88;88;88;88;2;7;11;1;1;2;1154989
9;96;2;0;2;0;0;2;2;2;18;96;96;96;1;1;2;43;5;8888;8888;8;2;2;1;75;2;7;11;1;1;1;1154989
9;96;2;0;2;0;0;3;3;2;3;96;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;7;11;1;1;0;1154989
9;96;2;0;2;0;0;4;3;1;1;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;7;11;1;1;0;1154989
9;96;2;0;2;0;0;1;1;1;31;92;96;96;1;1;2;45;1;4425;1112;1;88;88;88;88;2;8;11;2;1;1;1154990
9;96;2;0;2;0;0;2;2;2;31;95;96;96;1;1;2;42;5;8888;8888;8;6;6;1;75;2;8;11;1;1;1;1154990
9;96;2;0;2;0;0;3;3;1;11;96;96;96;1;2;2;0;1;4425;1112;3;88;88;88;88;8;8;11;1;1;1;1154990
9;96;2;0;2;0;0;4;3;1;9;96;96;96;1;2;2;0;1;4425;1112;3;88;88;88;88;8;8;11;1;2;1;1154990
9;96;2;0;2;0;0;5;3;2;7;96;96;96;1;2;2;0;5;8888;8888;8;88;88;88;88;8;8;11;1;1;1;1154990
9;96;2;0;2;0;0;6;3;1;5;96;96;96;1;2;2;0;9;8888;8888;8;88;88;88;88;8;8;11;2;1;1;1154990
9;96;2;0;2;0;0;7;3;2;2;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;8;11;1;1;0;1154990
9;96;2;0;2;0;0;1;1;1;39;88;96;88;1;1;2;44;1;4425;1112;1;88;88;88;88;2;9;11;1;1;1;1154991
9;96;2;0;2;0;0;2;3;2;12;88;96;88;1;1;1;13;6;8888;8888;8;0;0;99;0;1;9;11;2;1;1;1154991
9;96;2;0;2;0;0;3;3;1;7;88;96;88;1;2;2;0;9;8888;8888;8;88;88;88;88;8;9;11;2;1;1;1154991
9;96;2;0;2;0;0;4;3;1;5;88;96;88;1;2;2;0;9;8888;8888;8;88;88;88;88;8;9;11;2;1;1;1154991
9;96;2;0;2;0;0;5;3;2;3;88;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;9;11;2;1;0;1154991
9;96;2;0;2;0;0;1;1;1;30;88;96;88;1;1;2;44;1;4425;1112;1;88;88;88;88;1;10;11;2;1;1;1154992
9;96;2;0;2;0;0;1;1;1;38;89;96;88;1;1;2;45;1;4425;1112;1;88;88;88;88;2;11;11;1;1;1;1154993
9;96;2;0;2;0;0;2;2;2;31;88;96;88;1;1;2;43;5;8888;8888;8;8;6;4;74;2;11;11;1;1;1;1154993
9;96;2;0;2;0;0;3;3;2;12;88;96;88;1;1;1;14;6;8888;8888;8;0;0;99;0;1;11;11;2;1;1;1154993
9;96;2;0;2;0;0;4;3;2;9;88;96;88;1;1;1;13;6;8888;8888;8;88;88;88;88;8;11;11;1;1;1;1154993
9;96;2;0;2;0;0;5;3;1;3;88;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;11;11;1;1;0;1154993
9;96;2;0;2;0;0;1;1;1;31;89;96;88;1;1;2;46;1;4425;1112;1;88;88;88;88;1;12;11;1;1;1;1154994
9;96;2;0;2;0;0;1;1;1;28;108;96;88;1;1;2;51;1;4425;1112;1;88;88;88;88;9;13;11;1;0;1;1154995
9;96;2;0;2;0;0;1;1;1;23;88;96;108;1;1;2;46;1;4425;1112;1;88;88;88;88;1;14;11;2;1;0;1154996
9;96;2;0;2;0;0;1;1;1;47;87;96;108;1;1;2;45;1;4425;1112;1;88;88;88;88;2;15;11;1;1;0;1154997
9;96;2;0;2;0;0;2;2;2;41;96;96;96;1;2;2;0;5;8888;8888;8;0;0;99;0;2;15;11;1;1;1;1154997
9;96;2;0;2;0;0;3;3;2;13;96;96;108;1;2;2;0;5;8888;8888;8;0;0;99;0;1;15;11;1;1;0;1154997
9;96;2;0;2;0;0;4;3;1;9;88;96;88;1;2;2;0;1;4425;1112;3;88;88;88;88;8;15;11;1;1;1;1154997
9;96;2;0;2;0;0;1;1;1;31;88;96;88;1;1;2;44;1;4425;1112;1;88;88;88;88;2;16;11;1;1;1;1154998
9;96;2;0;2;0;0;2;2;2;36;96;96;88;1;1;2;1;5;8888;8888;8;9;8;3;76;2;16;11;1;2;1;1154998
9;96;2;0;2;0;0;3;3;2;16;97;96;88;1;1;2;42;5;8888;8888;8;2;2;9;76;1;16;11;1;1;1;1154998
9;96;2;0;2;0;0;4;3;1;11;88;96;88;1;1;1;12;6;8888;8888;8;88;88;88;88;8;16;11;1;1;1;1154998
9;96;2;0;2;0;0;5;3;2;10;88;96;88;1;2;2;0;1;4425;1112;3;88;88;88;88;8;16;11;2;1;1;1154998
9;96;2;0;2;0;0;6;3;1;6;88;96;88;1;2;2;0;9;8888;8888;8;88;88;88;88;8;16;11;2;1;1;1154998
9;96;2;0;2;0;0;7;3;2;3;88;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;2;1;0;1154998
9;96;2;0;2;0;0;8;3;2;2;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;1;1;0;1154998
9;96;2;0;2;0;0;9;3;2;1;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;1;1;0;1154998
9;96;2;0;2;0;0;10;3;2;0;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;2;1;0;1154998
9;96;2;0;2;0;0;11;5;2;0;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;1;2;0;1154998
9;96;2;0;2;0;0;1;1;1;26;97;96;88;1;1;2;44;1;4425;1112;1;88;88;88;88;2;17;11;1;1;1;1154999
9;96;2;0;2;0;0;2;2;2;25;97;96;88;1;1;2;44;5;8888;8888;8;1;1;9;76;2;17;11;1;1;1;1154999
9;96;2;0;2;0;0;3;3;2;0;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;17;11;1;1;0;1154999
9;96;2;0;2;0;0;1;1;1;23;97;96;108;1;1;2;45;1;4425;1112;1;88;88;88;88;1;18;11;2;1;0;1155000
9;96;2;0;2;0;0;2;6;1;48;99;96;88;1;1;2;46;1;4425;1112;1;88;88;88;88;1;18;11;1;1;1;1155000
9;96;2;0;2;0;0;3;9;2;24;88;96;88;1;1;2;42;5;8888;8888;8;0;0;99;0;1;18;11;2;1;1;1155000
9;96;2;0;2;0;0;4;9;1;7;98;96;88;1;2;2;0;9;8888;8888;8;88;88;88;88;8;18;11;1;1;1;1155000
9;96;2;0;2;0;0;1;1;1;23;88;96;96;1;1;2;43;1;4425;1112;1;88;88;88;88;2;19;11;2;1;2;1155001
9;96;2;0;2;0;0;2;2;2;23;89;96;96;1;1;2;46;5;8888;8888;8;2;2;1;76;2;19;11;1;2;1;1155001
9;96;2;0;2;0;0;3;3;2;2;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;19;11;2;2;0;1155001
9;96;2;0;2;0;0;4;3;1;0;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;19;11;2;1;0;1155001
9;96;2;0;2;0;0;1;1;1;17;108;96;96;1;1;2;43;1;4425;1112;1;88;88;88;88;1;20;11;2;0;1;1155002
9;96;2;0;2;0;0;2;7;2;7;96;96;96;1;2;2;0;5;8888;8888;8;88;88;88;88;8;20;11;2;1;1;1155002
9;96;2;0;2;0;0;3;7;2;4;99;96;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;20;11;2;1;0;1155002
9;96;2;0;2;0;0;1;1;1;40;98;96;88;1;1;2;43;1;4425;1112;1;88;88;88;88;9;21;11;1;1;1;1155003
9;96;2;0;2;0;0;2;7;1;8;88;96;88;1;2;2;0;1;4425;1112;3;88;88;88;88;8;21;11;1;1;1;1155003
9;96;2;0;2;0;0;1;1;1;43;108;96;96;1;1;2;45;1;3011;6203;4;88;88;88;88;2;22;11;1;0;1;1155004
9;96;2;0;2;0;0;1;1;1;40;88;96;88;1;1;2;44;1;4101;1112;1;88;88;88;88;2;23;11;1;1;1;1155005
9;96;2;0;2;0;0;2;2;2;30;88;96;88;1;2;2;0;5;8888;8888;8;1;1;7;74;2;23;11;1;1;1;1155005
9;96;2;0;2;0;0;3;3;1;6;88;96;88;1;2;2;0;9;8888;8888;8;88;88;88;88;8;23;11;1;1;1;1155005
9;96;2;0;2;0;0;4;3;2;2;88;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;23;11;1;1;0;1155005
9;96;2;0;2;0;0;1;1;1;27;89;96;96;1;1;2;41;1;4425;1112;1;88;88;88;88;2;1;11;2;2;1;1155006
9;96;2;0;2;0;0;2;2;2;36;97;96;96;1;2;2;0;5;8888;8888;8;8;8;11;75;2;1;11;1;1;2;1155006
9;96;2;0;2;0;0;3;3;1;18;99;96;96;1;1;2;42;1;8548;9610;1;88;88;88;88;1;1;11;1;1;1;1155006
9;96;2;0;2;0;0;4;3;2;9;96;96;96;1;2;2;0;5;8888;8888;8;88;88;88;88;8;1;11;2;1;2;1155006
9;96;2;0;2;0;0;5;3;2;7;96;96;96;1;2;2;0;5;8888;8888;8;88;88;88;88;8;1;11;2;1;1;1155006
9;96;2;0;2;0;0;6;3;2;0;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;1;11;1;1;0;1155006
9;96;2;0;2;0;0;1;1;1;23;97;96;96;1;1;2;14;1;4425;1112;1;88;88;88;88;2;2;11;2;1;1;1155007
9;96;2;0;2;0;0;2;2;2;22;96;96;98;1;1;2;13;5;8888;8888;8;2;2;99;76;2;2;11;1;2;1;1155007
9;96;2;0;2;0;0;3;6;1;40;97;96;96;1;2;2;0;1;4425;1112;1;88;88;88;88;2;2;11;1;1;2;1155007
9;96;2;0;2;0;0;4;3;2;2;108;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;2;11;2;0;0;1155007
9;96;2;0;2;0;0;5;3;1;0;108;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;2;11;1;0;0;1155007
9;96;2;0;2;0;0;6;7;1;5;96;96;96;1;2;2;0;9;8888;8888;8;88;88;88;88;8;2;11;1;1;1;1155007
9;96;2;0;2;0;0;1;1;1;30;95;96;96;1;1;2;44;1;4425;1112;1;88;88;88;88;2;3;11;1;1;2;1155008
9;96;2;0;2;0;0;2;2;2;16;108;96;96;1;2;2;0;5;8888;8888;8;1;1;1;75;2;3;11;1;0;1;1155008
9;96;2;0;2;0;0;3;9;1;25;108;96;96;1;1;2;44;1;4425;1112;1;88;88;88;88;1;3;11;1;0;1;1155008
9;96;2;0;2;0;0;4;3;2;1;96;96;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;3;11;1;1;0;1155008
9;96;2;0;2;0;0;1;1;1;12;96;96;95;1;1;2;42;1;4425;1112;1;88;88;88;88;1;5;11;1;1;1;1155010
